,title,station,date,company,link,carrer,work,machul,juso,search_key
1934,카카오VX 스크린서버개발팀 개발자 채용,경기 성남시 분당구,내일마감,(주)카카오브이엑스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40229628&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"스포츠,레저,서버구축",553억 787만원,경기 성남시 분당구,C++
1935,Back-end 개발자 채용,서울 서초구,채용시,(주)코그넷나인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40342305&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,프론트엔드","10억 1,729만원",서울 서초구,C++
1936,IoT Gateway/Smart Device 임베디드 SW 개발,서울 중구, 06/19(토),(주)헤드헌트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399312&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력8년,"헤드헌팅,사물인터넷(IoT),SW(소프트웨어)","9억 6,327만원",서울 성동구,C++
1937,[미디어텍코리아] Display & Graphic SW Engineer,경기 성남시 분당구, 06/20(일),미디어텍코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40422885&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"반도체,디스플레이,반도체",매출액없음,경기 성남시 분당구,C++
1938,컴퓨터비전 엔지니어,서울 성동구,18시마감,라이트비전(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451719&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,SW(소프트웨어)","3억 5,832만원",서울 성동구,C++
1939,백엔드 개발자,서울 성동구,18시마감,라이트비전(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451753&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,SW(소프트웨어)","3억 5,832만원",서울 성동구,C++
1940,[TIE] Linux Software Developer (리눅스 소프트웨어) 채용,경기 성남시 수정구, 07/04(일),디스이즈엔지니어링,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40412240&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~20년,"항공,Embedded,펌웨어","5억 1,078만원",경기 성남시 수정구,C++
1941,반도체장비 개발자 모집 (신입),경기 용인시 기흥구, 06/29(화),(주)테스티안,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40145800&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"반도체,펌웨어,HW(하드웨어)",매출액없음,경기 용인시 기흥구,C++
1942,반도체장비 개발자 모집 (경력),경기 용인시 기흥구, 06/29(화),(주)테스티안,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40145765&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"반도체,펌웨어,HW(하드웨어)",매출액없음,경기 용인시 기흥구,C++
1943,"하드웨어개발, 펌웨어개발, 서버개발",경기 성남시 분당구, 06/30(수),(주)올리브앤도브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40271381&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,전기·전자회로,Hardware","84억 2,961만원",경기 성남시 수정구,C++
1944,펌웨어 정규직 채용 공고,경기 성남시 수정구, 08/07(토),(주)에바,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40424349&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"기구설계,회로설계,전기기술",매출액없음,경기 성남시 수정구,C++
1945,유망기업 - 의료영상(SW)기기 데이터 처리 기술 연구,서울 송파구,채용시,휴먼파워컨설팅 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40433209&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"제조업 회사본사,SW(소프트웨어),인공지능(AI)",매출액없음,서울 강남구,C++
1946,EVS연구소 소프트웨어 개발연구원 정규직 모집,경기 수원시 영통구, 08/09(월),(주)이노벡스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40445145&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"전자,SW(소프트웨어)","43억 8,949만원",경기 수원시 영통구,C++
1947,"[자동차 보안]GMBD 서버 개발자 모집 (웹, 서버 개발) #리눅스",서울 영등포구,내일마감,아우토크립트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40453407&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~10년,"소프트웨어개발,서버구축",매출액없음,서울 영등포구,C++
1948,System Engineer - Global Automotive Electronics,경기 안양시 동안구,채용시,㈜골드윙파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40476277&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"자동차,자동차부품,전자",매출액없음,부산 부산진구,C++
1949,[뉴딘콘텐츠/골프존그룹사] 2021년 상반기 부문별 경력직 모집,서울 강남구, 08/08(일),(주)뉴딘콘텐츠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40436543&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~7년,"게임개발,서버구축,Java·JSP",매출액없음,서울 송파구,C++
1950,[(주)크레스프리] 영상 시스템 엔지니어 채용,경기 성남시 분당구, 06/25(금),(주)크레스프리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490530&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,Embedded",매출액없음,경기 성남시 분당구,C++
1951,SW 개발팀 리더(프론트엔드/백엔드/풀스택 개발자:PM/PL),서울 금천구,채용시,(주)딥센트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492868&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,SW(소프트웨어),인공지능(AI)",매출액없음,대전 유성구,C++
1952,ADAS SW Application / Platform 분야 채용,경기 성남시 분당구, 07/09(금),(주)넥스트칩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40205219&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,IC설계,전자","103억 8,289만원",경기 성남시 분당구,C++
1953,ISP SW 개발 / ISP IP 검증 / Embedded SW FAE / ISP 튜닝 및 HW,경기 성남시 분당구, 07/09(금),(주)넥스트칩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40205205&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,IC설계,전자","103억 8,289만원",경기 성남시 분당구,C++
1954,Windows 어플리케이션 개발 및 유지보수,경기 화성시, 06/23(수),(주)코셈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40304955&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"SEM·TEM,연구·실험·기술,전기·전자연구","86억 5,446만원",대전 유성구,C++
1955,"대기업) 물류자동화 기술영업, 컨설팅 (대리-과장), 서울 중구",서울 강남구, 07/01(목),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40365953&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력8년,"기계설비,메카트로닉스,자동차","36억 6,050만원",서울 서초구,C++
1956,"인공지능 알고리즘이 플랫폼/리눅스/백엔드 개발, 프론트 엔드",서울 서초구,오늘마감,(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40377835&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"서치펌,인공지능(AI)","22억 6,230만원",서울 서초구,C++
1957,비전 시스템 어플리케이션 개발 팀장 임원 소프트웨어 개발 팀장,서울 서초구, 06/24(목),(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40432041&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력12년,"SI·시스템통합,기술영업(제조)","22억 6,230만원",서울 서초구,C++
1958,머신 비전 로봇 개발 담당 대리 과장 차장급1,경기 성남시 분당구, 06/25(금),(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441493&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발","22억 6,230만원",서울 서초구,C++
1959,"인공지능 Full Stack 개발 (대리-부장급), 강남구",서울 강남구, 07/15(목),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40474976&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,솔루션업체,소프트웨어개발","36억 6,050만원",서울 서초구,C++
1960,"2021년 상반기 AGV, AFL 정규직(병특) 로봇제어, 영상인식 채용",서울 강남구,상시채용,모비어스앤밸류체인(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40258713&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"시스템관리,솔루션업체,소프트웨어개발","100억 6,785만원",서울 강남구,C++
1961,[썸에이지] 클라이언트 개발 경력직 채용,경기 성남시 분당구, 08/03(화),(주)썸에이지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399597&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"게임,3D온라인게임,모바일게임",매출액없음,경기 성남시 분당구,C++
1962,[중견-상장사] 의료용 모니터 HW FW 개발자 및 안드로이드SW,서울 강남구, 07/09(금),㈜에이치알맨파워그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40431908&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~9년,"전기설비,Hardware,Firmware","66억 7,598만원",서울 강남구,C++
1963,임베디드(리눅스) 소프트웨어 개발 정규직/계약직 모집,경기 군포시, 06/23(수),(주)뷰엠테크놀로지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40462418&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"PCB,LCD,디스플레이","32억 9,870만원",주소없음,C++
1964,[대기업-글로벌그룹-상장사] ESS-인버터 FW개발,경기 용인시 수지구, 07/17(토),㈜에이치알맨파워그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40493819&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력7년,"전자,인사,교육·인재개발","66억 7,598만원",서울 강남구,C++
1965,외국계 반도체 장비 - Software Engineer (경력),경기 성남시 중원구, 06/19(토),(주)에이씨엠리서치코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40287083&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~15년,"반도체,전기·전자회로,PCB","69억 2,577만원",주소없음,C++
1966,자율주행로봇 SW 개발자 채용 (병역특례 포함),서울 성동구, 08/02(월),위고코리아 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388490&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"메카트로닉스,메카트로닉스","37억 3,163만원",경기 용인시 기흥구,C++
1967,언리얼 클라이언트 프로그래머 경력직 채용,서울 강남구, 07/14(수),HR컨설팅(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40465765&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"게임개발,3D온라인게임,RPG","20억 2,126만원",서울 강남구,C++
1968,TBST 연구소 소프트웨어 신입 및 경력직 모집,경기 용인시 수지구,채용시,허페이티비에스테스트테크놀러지스 유한공사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40322399&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"반도체,전기·전자연구",매출액없음,경기 용인시 수지구,C++
1969,[초우량 반도체 기업] SSD 플랫폼 운영 자동화 솔루션 DevOps,서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40440813&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1970,[초우량 반도체 기업] SSD 평가 플랫폼 설계/개발 (책임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447103&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력8년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1971,[초우량 반도체 기업] 평가 인프라 구축/운영 (선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447253&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력4년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1972,[초우량 반도체 기업] Data Engineer (사원~선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448780&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~7년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1973,[초우량 반도체 기업] Web Backend Developer,서울 강남구, 06/25(금),(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448883&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1974,[초우량 반도체 기업] 평가 인프라 구축/운영 (선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447253&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력4년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1975,[초우량 반도체 기업] Data Engineer (사원~선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448780&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~7년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1976,[초우량 반도체 기업] Web Backend Developer,서울 강남구, 06/25(금),(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448883&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1977,[초우량 반도체 기업] SSD 양산QA Engineer (사원~선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447727&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~7년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1978,[초우량 반도체 기업] SSD Validation Engineer,서울 강남구, 06/25(금),(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447309&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1979,[초우량 반도체 기업] SSD 평가 플랫폼 개선/운영 (신입 가능),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447214&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1980,[초우량 반도체 기업] PCle 검증 및 분석 Engineer (선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447587&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력4년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1981,[초우량 반도체 기업] HW Level FW Test Engineer,서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40455923&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"반도체,반도체","8억 7,916만원",서울 강남구,C++
1982,[코그넥스] 딥러닝 연구원 채용 (신입/경력/전문연구요원),서울 서초구,채용시,(주)코그넥스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40316233&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,인공지능(AI)","251억 4,272만원",서울 서초구,C++
1983,㈜네온테크 PLC 채용,경기 안양시 동안구, 07/25(일),(주)네온테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40327325&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,기술연구소",매출액없음,경기 안양시 동안구,C++
1984,딥러닝 기반 의료영상 이미지 처리 모듈 및 알고리즘 개발,서울 서초구, 07/30(금),이마고웍스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40356780&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~10년,"소프트웨어개발,인공지능(AI),빅데이터",매출액없음,서울 동대문구,C++
1985,딥러닝 기반 폴리곤 메쉬 프로세싱 모듈 및 알고리즘 개발,서울 서초구, 07/30(금),이마고웍스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40357221&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~10년,"소프트웨어개발,인공지능(AI),빅데이터",매출액없음,서울 동대문구,C++
1986,SW 설계 및 A-SPICE 운영 담당(분야별 채용),경기 성남시 분당구,채용시,(주)프로매치코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40414835&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~12년,"자동차,자동제어,전자",매출액없음,서울 강남구,C++
1987,로봇SW연구개발(신입 및 경력) - 유망 웨어러블 로봇개발사,서울 성동구, 07/09(금),네오리소스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40439722&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"자동제어,로봇·자동화",매출액없음,서울 강남구,C++
1988,로봇HW(회로/펌웨어) 연구개발 (신입 및 경력),서울 성동구, 07/09(금),네오리소스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40439733&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"자동제어,마이크로프로세서,OrCAD",매출액없음,서울 강남구,C++
1989,[X-RAY 부품/소재 중견기업] Firmware 개발자 채용,경기 화성시, 06/24(목),(주)씨앤에이코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451258&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~15년,"전기,전자,Firmware","2억 1,440만원",서울 강남구,C++
1990,데이터사이언티스트 (통계분석),서울 금천구, 07/16(금),(주)에스유스카우트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40488824&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"의약·제약,바이오,R",매출액없음,서울 서초구,C++
1991,로봇사업부 애플리케이션 엔지니어 모집 (경력),경기 수원시,내일마감,스토브리코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40058137&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력4년↓,"유통업,무역업,수입유통",매출액없음,대구 달서구,C++
1992,[퍼즐데이터] 데이터분석가 및 제품개발자 모집 (전문연구요원),서울 강남구, 08/02(월),(주)퍼즐데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392054&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"DataMining,소프트웨어개발,PM",매출액없음,경북 포항시 남구,C++
1993,서울 대기업 물류 로봇 자동화 시스템 AI 비전인식,서울 중구, 07/08(목),(주)코리아휴먼리소시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40425980&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력6년,"물류업,물류",매출액없음,서울 영등포구,C++
1994,대기업 AI SoC 개발 경력사원 모집,경기 성남시 분당구, 06/24(목),(주)코리아휴먼리소시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40435903&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 8~13년,"소프트웨어개발,머신러닝",매출액없음,서울 영등포구,C++
1995,자동차부품 외국계기업 Battery 전장 엔지니어 채용,서울 강남구, 07/10(토),헬로우파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441332&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"기계,기계설비,메카트로닉스",매출액없음,서울 강남구,C++
1996,자동차부품 외국계기업 전장 엔지니어 채용,서울 강남구, 07/10(토),헬로우파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441333&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"기계,기계설비,메카트로닉스",매출액없음,서울 강남구,C++
1997,[AI 플랫폼 벤처기업] AI 데이터 사이언티스트 (개발자),서울 강남구, 07/10(토),(주)트루에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40442921&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,인공지능(AI)",매출액없음,서울 강남구,C++
1998,"대기업 AI 전문가(영상, 오디오) 경력사원 모집",경기 성남시 분당구, 07/10(토),(주)코리아휴먼리소시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40446612&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~15년,"소프트웨어개발,인공지능(AI)",매출액없음,서울 영등포구,C++
1999,[경력] AI/빅데이터/클라우드/VR 등 신기술 통합기획&개발총괄,서울 강남구, 07/11(일),(주)스카우트플랜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40453793&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 10~19년,"솔루션업체,소프트웨어개발,인공지능(AI)",매출액없음,서울 강남구,C++
2000,[konex상장사] 2차전지 충방전 설비 S/W개발(GUI),서울 강남구, 07/16(금),(주)트루에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492499&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~15년,"반도체,디스플레이,발광다이오드",매출액없음,서울 강남구,C++
2001,"개발1팀 펌웨어개발자및 웹개발자 신입,경력 모집",경기 안산시 상록구, 07/30(금),(주)인지시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40354445&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"Micom,Microprocessor,회로설계",매출액없음,전북 전주시 덕진구,C++
2002,2021 글로벌 헬스케어 기업 하드웨어 개발자 모집,서울 용산구,채용시,(주)왓슨앤컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40195166&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"의료·보건,바이오,HW(하드웨어)",매출액없음,서울 용산구,C++
2003,2021 글로벌 헬스케어 기업 소프트웨어 개발자 모집,서울 용산구,채용시,(주)왓슨앤컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40194499&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"의료·보건,바이오,SW(소프트웨어)",매출액없음,서울 용산구,C++
2004,IT 부문별 경력직 채용,경기 성남시 수정구, 06/20(일),(주)현성,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40079948&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"무선통신,HW(하드웨어),SW(소프트웨어)","7억 1,236만원",경기 성남시 수정구,C++
2005,Site Reliability Engineer(SRE) 채용,서울 강남구,채용시,리얼텍세미콘덕터코퍼레이션코리아오피스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40090581&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,IC설계,디스플레이",매출액없음,서울 강남구,C++
2006,Software Engineer Picture Quality Driver,서울 강남구, 06/25(금),리얼텍세미콘덕터코퍼레이션코리아오피스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40328866&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,IC설계,디스플레이",매출액없음,서울 강남구,C++
2007,[경력]응용프로그래머/머신비전/영상처리/영상처리알고리즘 개발,경기 수원시 영통구, 07/31(토),휴멘(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40380609&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 6~15년,"반도체,디스플레이,정밀광학",매출액없음,경기 수원시 영통구,C++
2008,3D 렌더링/그래픽스 개발자 채용공고,서울 강남구,채용시,(주)지이모션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40386632&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,SW(소프트웨어)",매출액없음,부산 해운대구,C++
2009,빅 3 국내 최고 제약사 웹 개발 경력 주니어급,서울 강남구,내일마감,(주)스카우트파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383422&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~8년,"의약·제약,.NET,APM",매출액없음,서울 강남구,C++
2010,소프트웨어 개발자 모집,서울 강남구,채용시,(주)지이모션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40386651&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,SW(소프트웨어)",매출액없음,부산 해운대구,C++
2011,풀스택 엔지니어 모집,서울 강남구,채용시,(주)지이모션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40386667&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,프론트엔드,백엔드",매출액없음,부산 해운대구,C++
2012,"[영상보안장비대기업] 카메라 ISP 설계, 검증 부문",경기 성남시 분당구,오늘마감,에이스파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399192&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~10년,"전기,전자,HW(하드웨어)",매출액없음,서울 강남구,C++
