,title,station,date,company,link,carrer,work,machul,juso,search_key
4742,[정규직] Backend 개발자 경력 모집 공고,경기 하남시, 06/30(수),로드윈휴먼(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40340233&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Java·JSP,PHP","97억 5,041만원",서울 성동구,자바
4743,기획/개발/데이터분석 부문별 정규직 채용,서울 성동구, 06/20(일),주식회사 위키드스톰,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40350556&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"SI·시스템통합,소프트웨어개발,정보설계·IA",매출액없음,서울 성동구,자바
4744,[전문연구요원] 블록체인 플랫폼 개발자 채용,경기 성남시 분당구, 07/30(금),(주)웨이투빗,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40356667&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python",매출액없음,경기 성남시 분당구,자바
4745,[퍼즐데이터] 자사제품 개발자 채용,서울 강남구, 08/02(월),(주)퍼즐데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392147&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"DataMining,소프트웨어개발,ASP",매출액없음,경북 포항시 남구,자바
4746,개발자 경력사원 채용(정규직),서울 서초구,채용시,주식회사 한국디지털자산수탁,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392858&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력4년,"IT컨설팅,Java·JSP,Python",매출액없음,서울 서초구,자바
4747,"웹 프론트, 안드로이드 네이티브,퍼블리셔",서울 강서구, 08/06(금),(주)틴텍씨앤씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40409548&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"컨텐츠제공,커뮤니티,Java·JSP",매출액없음,서울 강서구,자바
4748,[중견그룹 계열사] 풀스택 개발자,서울 강남구, 07/07(수),(주)트루에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40415794&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~5년,"ERP,솔루션업체,소프트웨어개발",매출액없음,서울 강남구,자바
4749,건설 IT 개발자 모집 [신입/경력] & [PL],서울 구로구, 07/14(수),(주)한국씨엠씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40410959&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"IT컨설팅,SAP,ERP",매출액없음,서울 구로구,자바
4750,리엑트 개발자 초급 중급 고급 급구합니다,서울 서초구,내일마감,주식회사에이아이넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40422839&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발",매출액없음,서울 금천구,자바
4751,세계적인게임사/[전략] IT 전략 및 기획 담당,경기 성남시 분당구, 07/08(목),(주)에이치알비즈코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40426682&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~12년,"게임,기획,전략기획",매출액없음,서울 강남구,자바
4752,세계적인게임사/[개발] 재무시스템 운영 담당,경기 성남시 분당구, 07/08(목),(주)에이치알비즈코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40426929&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~15년,"게임,Java·JSP,사이트운영",매출액없음,서울 강남구,자바
4753,세계적인게임사/[개발] 인사/총무시스템 기획 및 운영 담당,경기 성남시 분당구, 07/08(목),(주)에이치알비즈코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40427557&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~15년,"게임,Java·JSP,ERP컨설턴트",매출액없음,서울 강남구,자바
4754,[뉴딘콘텐츠/골프존그룹사] 2021년 상반기 부문별 경력직 모집,서울 강남구, 08/08(일),(주)뉴딘콘텐츠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40436543&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~7년,"게임개발,서버구축,Java·JSP",매출액없음,서울 송파구,자바
4755,[뮤직플랫폼] Backend 개발 경력자 채용,서울 서초구, 07/09(금),주식회사 제이파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40438715&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~12년,"컨텐츠제공,인터넷음악,홍보기획",매출액없음,경기 고양시 덕양구,자바
4756,(주)헤세그 블록체인 메인넷 생태계 개발자 채용,서울 송파구, 08/10(화),㈜헤세그,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451824&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"IT컨설팅,서버관리,네트워크관리",매출액없음,서울 송파구,자바
4757,(주)헤세그 프로젝트 앱 개발자 채용,서울 송파구, 08/10(화),㈜헤세그,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40452235&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"IT컨설팅,서버관리,네트워크관리",매출액없음,서울 송파구,자바
4758,[ICT] SE (주임/대리급),서울 마포구, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458999&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,SW(소프트웨어)",매출액없음,서울 마포구,자바
4759,[ICT] 개발PM (차장/ 부장급),서울 마포구, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458987&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력10년,"소프트웨어개발,SW(소프트웨어)",매출액없음,서울 마포구,자바
4760,[물류플랫폼] 백엔드 개발자 채용 (5년차),인천 미추홀구, 07/15(목),심플로지스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40460161&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,인천 미추홀구,자바
4761,D-4일 [대기업] 개발관리/ e커머스 시스템 (대리/과장급),서울전체, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40459036&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"면세점,Java·JSP",매출액없음,서울 마포구,자바
4762,[FnB] Back-end 개발자(대리-과장급),서울전체, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40459151&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"프랜차이즈,백엔드",매출액없음,서울 마포구,자바
4763,[긴급] WEB개발담당(사원/주임급),서울 강남구, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40459128&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"식품가공,Java·JSP",매출액없음,서울 마포구,자바
4764,[ICT] SI개발(대리/과장급),서울전체, 07/12(월),(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458975&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력4년,"소프트웨어개발,프론트엔드,백엔드",매출액없음,서울 마포구,자바
4765,㈜더도슨트 웹서비스 개발팀 경력직 추가채용 (프론트엔드),서울 노원구, 06/27(일),(주)더도슨트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40472450&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,Apache,AWS",매출액없음,서울 노원구,자바
4766,플랫폼 / 서비스 기획자 및 Database 관리자 채용,서울 강남구, 06/25(금),(주)디타스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40486962&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~5년,"SI·시스템통합,ERP,CRM",매출액없음,서울 강남구,자바
4767,SW 개발팀 리더(프론트엔드/백엔드/풀스택 개발자:PM/PL),서울 금천구,채용시,(주)딥센트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492868&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,SW(소프트웨어),인공지능(AI)",매출액없음,대전 유성구,자바
4768,[경력] 웹 개발팀 팀장 모집 (백앤드 개발),서울 강남구, 08/16(월),(주)데이사이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40494234&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력7년,"SI·시스템통합,소프트웨어개발,Java·JSP",매출액없음,서울 강남구,자바
4769,[강남/연봉최대협의] 글로벌외국계기업 기술영업직 채용,서울 강남구,채용시,(주)헬로서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40425430&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,기술영업(IT),기술지원",124억 903만원,서울 강남구,자바
4770,[티몬] 추천 시스템 개발자,서울 강남구, 06/23(수),(주)티몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388506&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"쇼핑몰,인공지능(AI),머신러닝",매출액없음,서울 강남구,자바
4771,"MES PM, SCM PM 각각(과장-차장), 판교",서울 강남구, 07/04(일),(주) 잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40396617&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 6~15년,"SI·시스템통합,솔루션업체,소프트웨어개발","36억 6,050만원",서울 서초구,자바
4772,가죽의료제조기업 웹표준개발우대 ERP개발운영 대리과장급,서울 강서구, 06/22(화),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40411438&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~10년,"섬유,의류·의상,패션","36억 6,050만원",서울 서초구,자바
4773,온라인파워스 2021년 UX디자이너 모집공고,서울 구로구, 08/06(금),(주)온라인파워스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40416011&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,솔루션업체,소프트웨어개발","26억 8,649만원",서울 구로구,자바
4774,BI (데이터분석),서울 서초구, 07/14(수),(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40467755&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"서치펌,DataAnalysis","22억 6,230만원",서울 서초구,자바
4775,[티몬] 빅데이터 엔지니어,서울 강남구, 06/27(일),(주)티몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40466155&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"쇼핑몰,빅데이터,Hadoop",매출액없음,서울 강남구,자바
4776,온라인파워스 2021년 커머스 서비스 UI/UX 기획자 모집공고,서울 구로구, 08/13(금),(주)온라인파워스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40472364&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발","26억 8,649만원",서울 구로구,자바
4777,"Data 분석 엔지니어, Data 기획 (대리-차장급), 분당",서울 강남구, 07/16(금),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40489818&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"기계설비,메카트로닉스,빅데이터","36억 6,050만원",서울 서초구,자바
4778,2021년 (주)이엠맵정보 [빅데이터분석 컨설팅] 채용 공고,경북 구미시,상시채용,(주)이엠맵정보,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39959594&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,DataMining,소프트웨어개발","55억 9,792만원",경북 구미시,자바
4779,"IT 솔루션 전문기업, 프로젝트 PM 경력자 모집",서울 금천구, 07/04(일),(주)유비소시어스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40404144&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"솔루션업체,PM",매출액없음,서울 금천구,자바
4780,[아이브릭스] 2021년 전문연구요원 채용공고,경기 성남시 분당구,상시채용,(주)아이브릭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40089128&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,시스템관리,솔루션업체","39억 4,209만원",경기 성남시 분당구,자바
4781,[팀장]IT 유지보수및 운영팀장,인천 연수구, 07/11(일),(주)아비도스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40227611&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"SI·시스템통합,PM","17억 9,709만원",인천 연수구,자바
4782,QA 및 테스트 엔지니어 모집 - 경력,서울 강남구, 07/31(토),(주)티랩컨버젼스연구소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40375077&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"SI·시스템통합,소프트웨어개발,SM","14억 1,999만원",서울 강남구,자바
4783,[중견-상장사] 의료용 모니터 HW FW 개발자 및 안드로이드SW,서울 강남구, 07/09(금),㈜에이치알맨파워그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40431908&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~9년,"전기설비,Hardware,Firmware","66억 7,598만원",서울 강남구,자바
4784,Back-End 개발자,서울 강남구, 06/29(화),코코네(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40143136&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"게임,모바일게임,게임개발",364만원,서울 강남구,자바
4785,[주식회사리비] AI 연구원 및 개발자 신입/경력 채용,서울 중구, 06/26(토),(주)리비,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40340227&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,솔루션업체,소프트웨어개발","15억 3,397만원",서울 중구,자바
4786,국내 유명 인터넷금융사/ Data Platform Engineer,경기 성남시 분당구,내일마감,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388398&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력7년,"컨설팅,빅데이터",10억 234만원,서울 강남구,자바
4787,국내 유명 인터넷금융사/ Data Engineer,경기 성남시 분당구,내일마감,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388412&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력7년,"컨설팅,빅데이터",10억 234만원,서울 강남구,자바
4788,PM/PL & 데이터 분석가 & 일반영업 정규직 채용,서울 강서구, 08/09(월),(주)데이터누리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441446&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,기술영업(IT),PM","19억 2,797만원",서울 강서구,자바
4789,그룹 IT계열사 RPA 부문 UiPath 개발 및 운영,서울 강남구, 06/20(일),(주)사람과기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40464862&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~9년,"SI·시스템통합,솔루션업체,사이트운영","74억 4,066만원",서울 강남구,자바
4790,"그룹 IT계열사 항만시스템 유지보수(정규직, 부산 근무)",서울 강남구, 06/20(일),(주)사람과기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40464844&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~12년,"SI·시스템통합,솔루션업체,사이트운영","74억 4,066만원",서울 강남구,자바
4791,[BI] 빅데이터플랫폼 BI데이터개발 및 분석,경기 성남시 분당구,채용시,(주)스마일게이트스토브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40079301&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력8년,"게임포털,커뮤니티,빅데이터","231억 1,013만원",경기 성남시 분당구,자바
4792,[청년디지털일자리지원사업] 홈페이지 제작 및 관리 웹디자이너,서울 금천구, 06/23(수),(주)뷰팩토리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40312632&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"광고대행사,포토샵,드림위버","1억 1,476만원",서울 금천구,자바
4793,AI 인공지능 서비스 플랫폼 개발자 채용 모집,서울 서초구,채용시,(주)코그넷나인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40342208&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"솔루션업체,소프트웨어개발,인공지능(AI)","10억 1,729만원",서울 서초구,자바
4794,유명 IT사 플랫폼프로그래머 모집,서울 강남구, 07/08(목),(주)헬로서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40423160&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"서치펌,헤드헌팅,웹서비스기획",124억 903만원,서울 강남구,자바
4795,유명게임사 그룹웨어 플랫폼개발자 모집,서울 강남구, 07/14(수),(주)헬로서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40464359&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"서치펌,헤드헌팅,웹서비스기획",124억 903만원,서울 강남구,자바
4796,2021년도 하반기 빅데이터 플랫폼 개발 전문 인력 채용,경기 수원시 영통구, 07/06(화),(주)쓰리빅스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40408723&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"의약·제약,바이오,생명공학","9억 9,473만원",경기 수원시 영통구,자바
4797,[초우량 반도체 기업] Data Engineer (사원~선임급),서울 강남구,채용시,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448780&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 1~7년,"반도체,반도체","8억 7,916만원",서울 강남구,자바
4798,[초우량 반도체 기업] Web Backend Developer,서울 강남구, 06/25(금),(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448883&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"반도체,반도체","8억 7,916만원",서울 강남구,자바
4799,[초우량 반도체 기업] 자동화 시스템 개발자,서울 강남구, 06/25(금),(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448260&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"반도체,반도체","8억 7,916만원",서울 강남구,자바
4800,[코스닥상장 중견그룹사] Data Engineer 모집 (2명),서울 영등포구,오늘마감,(주)씨앤에이코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40397944&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~8년,"화학,빅데이터,머신러닝","2억 1,440만원",서울 강남구,자바
4801,2021년 상반기 경력사원 공채 채용 (IT 솔루션 영업 경력직),서울 영등포구, 08/06(금),(주)티씨씨아이엔에스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40412500&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,솔루션영업,SI영업","75억 9,831만원",서울 영등포구,자바
4802,[DISPLAY 공정재료 제조사 시스템(IT인프라)운영 담당자 채용],경기 파주시, 06/20(일),(주)휴먼트리월드와이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40435072&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 8~14년,"화학,화공,ERP컨설턴트","7억 2,191만원",서울 서초구,자바
4803,[유명 아웃도어] 온라인 쇼핑몰 운영 및 기획 팀장급,서울 마포구,오늘마감,(주)씨앤에이코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451389&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 7~12년,"유통업,UI기획,쇼핑몰기획","2억 1,440만원",서울 강남구,자바
4804,생보사 개발자 계약직 & 프리랜서,경남 진주시, 06/25(금),모드니 사회적협동조합,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40497007&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력10년,"SI·시스템통합,ERP,소프트웨어개발","8,162만원",주소없음,자바
4805,[퍼즐데이터] 데이터분석가 및 제품개발자 모집 (전문연구요원),서울 강남구, 08/02(월),(주)퍼즐데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392054&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"DataMining,소프트웨어개발,PM",매출액없음,경북 포항시 남구,자바
4806,[AI 플랫폼 벤처기업] AI 데이터 사이언티스트 (개발자),서울 강남구, 07/10(토),(주)트루에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40442921&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,인공지능(AI)",매출액없음,서울 강남구,자바
4807,플랫폼 개발실 - IoT 빅데이터 플랫폼 개발,서울 강남구, 07/24(토),(주)피플앤드테크놀러지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40314912&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"시스템관리,솔루션업체,서버관리","49억 4,603만원",서울 강남구,자바
4808,[레노소프트] 2021년도 신입 개발자 채용,경기 성남시 수정구, 07/20(화),(주)레노소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40290935&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,시스템관리,소프트웨어개발","18억 8,064만원",경기 성남시 수정구,자바
4809,2021년 하반기 Python/백엔드/프론트엔드/PHP外 모집합니다,경남 통영시, 07/30(금),블루오션영어조합법인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40358045&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,ERP,DBMS","20억 6,101만원",주소없음,자바
4810,(주)다온링크 웹 · 모바일 개발자 - 정규직 신입 채용,서울 중구, 07/27(화),(주)다온링크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40345495&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"SI·시스템통합,Java·JSP,프론트엔드","24억 7,488만원",서울 동작구,자바
4811,웹/응용시스템 기획/PM,서울 금천구, 06/30(수),자이로소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40299714&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,솔루션업체,PM","8억 6,229만원",서울 금천구,자바
4812,"개발1팀 펌웨어개발자및 웹개발자 신입,경력 모집",경기 안산시 상록구, 07/30(금),(주)인지시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40354445&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"Micom,Microprocessor,회로설계",매출액없음,전북 전주시 덕진구,자바
4813,프론트개발자 경력직 채용,서울 강남구, 07/30(금),(주)올라핀테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40361737&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Java·JSP,HTML",매출액없음,서울 강남구,자바
4814,웹(WEB) 풀스택 개발,서울 영등포구, 06/30(수),소프트런치 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40365275&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~15년,"컨텐츠제공,인터넷금융,Java·JSP",매출액없음,서울 영등포구,자바
4815,[프로그래머] .NET 신입 및 경력직 모집,경기 수원시 영통구, 06/30(수),포비스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40373491&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,ERP,솔루션업체",매출액없음,경기 수원시 영통구,자바
4816,시스템 운영 및 개발자 모집(IT운영경력자 우대),서울 성동구,내일마감,엠엔씨에이프로,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40060666&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"시스템관리,솔루션업체,소프트웨어개발","20억 6,342만원",서울 성동구,자바
